rating,date,content,visit_time,reservation,wait_time,review_length,weekday,rating_zscore,wait_time_minutes,is_reserved,tfidf_ㅎㅎ,tfidf_가격,tfidf_가격이,tfidf_가득,tfidf_가면,tfidf_가서,tfidf_가성비,tfidf_갔는데,tfidf_같아요,tfidf_계속,tfidf_그냥,tfidf_그래도,tfidf_근데,tfidf_금방,tfidf_너무,tfidf_다들,tfidf_다른,tfidf_다시,tfidf_다양하고,tfidf_대기,tfidf_대전,tfidf_대전에,tfidf_대전의,tfidf_많고,tfidf_많아서,tfidf_많이,tfidf_말차튀소,tfidf_맛도,tfidf_맛이,tfidf_맛있고,tfidf_맛있네요,tfidf_맛있는,tfidf_맛있어요,tfidf_맛있음,tfidf_망고,tfidf_망고시루,tfidf_매장,tfidf_먹었어요,tfidf_명란바게트,tfidf_바로,tfidf_방문,tfidf_방문했어요,tfidf_본점,tfidf_본점은,tfidf_부추빵,tfidf_빠르게,tfidf_빨리,tfidf_빵도,tfidf_빵들이,tfidf_빵은,tfidf_빵을,tfidf_빵이,tfidf_사고,tfidf_사람,tfidf_사람이,tfidf_사서,tfidf_샀는데,tfidf_샌드위치,tfidf_생각보다,tfidf_성심당,tfidf_성심당은,tfidf_안에,tfidf_엄청,tfidf_없는,tfidf_없어서,tfidf_없이,tfidf_역시,tfidf_오랜만에,tfidf_오후,tfidf_웨이팅,tfidf_웨이팅이,tfidf_일찍,tfidf_입장,tfidf_있고,tfidf_있는,tfidf_있어,tfidf_있어서,tfidf_있어요,tfidf_잔뜩,tfidf_정말,tfidf_제일,tfidf_종류가,tfidf_종류도,tfidf_좋고,tfidf_좋아요,tfidf_좋아하는,tfidf_좋았어요,tfidf_좋은,tfidf_줄은,tfidf_줄이,tfidf_직원,tfidf_진짜,tfidf_처음,tfidf_최고,tfidf_크림이,tfidf_튀김소보로,tfidf_튀소,tfidf_평일,tfidf_하고,tfidf_해서
5.0,2026-05-11,대전 방문할 일 있으면 무조건 들러보게 되는 성심당 평일 오전 시간인데도 웨이팅 피할 수는 없었으나 그래도 비교적 짧게ㅓ기다리고 필요안 빵만 챙겨서 후딱 나옴 어느덧 70주년이라니 성심당 포에버,점심에 방문,예약 없이 이용,10분 이내,108,Monday,0.4335964598825432,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4881662997820768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3930624830947933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173649082224063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085736425109352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154475641110421,0.0,0.0
4.5,2026-05-11,굿 오늘도 아침 5시에 서울에서 출발 8 11분 도착하여 기다림없이 빵순이의 삶을 찬양 오늘 하루 매우 만족합니다,아침에 방문,예약 없이 이용,바로 입장,63,Monday,-0.2562790577580529,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-10,대전 성심당 본점에 빵 사러 달려왔다 말차롤부터 먹는다 와 녹아내리네 입 안을 포근하게 채워주는 둥실둥실 부드러운 감촉 못 잊겠네 크림과의 일체감이 제대로다 순수마들렌은 그냥 생필품처럼 사가면 된다ㅋ모든 빵을 다 먹어버리고 싶다 저녁 6시30분쯤엔 30미터 대기줄이 있었는데8시 조금 넘어 왔더니 대기는 없다 하지만 내부는 바글바글 여유롭게 빵 감상할 생각은 하지 말자 일요일 밤인데도 성심상 거리 미어터진다 지역 대표 기업 브랜드 하나가도시 전체를 힙하게 만들어버리는 마법 대전역이랑도 가까워서 놀고 먹기 최적이다 대단하다 대전 돈을 쓸어담고 있는 착한 기업 성심당 내 돈도 쓸려들어갔다 성심당에 아직도 안와봤는가 빨리 와보시기 바란다 실망하기 힘들 것이다,저녁에 방문,예약 없이 이용,바로 입장,368,Sunday,0.4335964598825432,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790188989461788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732175386148016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40208232410539113,0.0,0.0,0.0,0.305560019362358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772461784217138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611295165747462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-10,한화홈경기라 길도 복잡하고 성심당 주말엔 대기가 40분은 기본이네요매장 안에도 복잡성심당 메론 거북 귀엽네요,점심에 방문,예약 없이 이용,30분 이상,60,Sunday,0.4335964598825432,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-10,성심당 본점은 못가고샌드위치정거장하고 케익부띠끄로 갔습니다일요일에도 여전히 사람 많네요망고시루는 먹어봐서 망고크레페 구매했는데너무 맛있어요 크림도 맛있고 시루와는다른 매력이에요,점심에 방문,예약 없이 이용,10분 이내,98,Sunday,0.4335964598825432,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4695008088970762,0.0,0.0,0.33725468311649587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557858351839057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295531978408194,0.0,0.0,0.0,0.0,0.0,0.27659317639174247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-10,예쁠때 빵찍는걸 까먹고 그냥 빵을 먹어버려서 사진은 없는데 생일자 있으면 꼭 미리 성심당 어플깔아서 생일 축하 쿠폰 받으세요 3000원 할인을 받을 수 있습니다,아침에 방문,예약 없이 이용,30분 이내,89,Sunday,0.4335964598825432,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725934114808066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852384743697097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612694134233402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2026-05-10,30분 이상 줄섰어요 간김에 양손 무겁게 담아는 왔는데이렇게 기다리는게 맞나싶기도 하네요ㅎ,밤에 방문,예약 없이 이용,30분 이상,50,Sunday,-0.9461545753986489,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-09,20대부터 다녔던 성심당이젠 최고의 빵집으로 우뚝서고70년이 넘었다니빵 맛은 예술이고가격도 착해서 좋아요최고 고향의 빵집 성 심 당 맛나게 뮤자게 많이 멋었네요,저녁에 방문,예약 후 이용,30분 이상,89,Saturday,0.4335964598825432,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2026-05-09,빙수가 건강한 맛이에요,저녁에 방문,예약 없이 이용,바로 입장,12,Saturday,-0.9461545753986489,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-09,요즘같은 고물가에 성심당빵값은 더 와닿아요이 퀄리티에 이가격이 맞나 싶어요성심당 다녀가면 진짜 한동안 베이커리카페 기피 현상 생겨요맛이야 말해머해 가격도 착해 맛도조아 30분이든1시간이든 웨이팅 기다릴만하기도하고 줄이 진짜 길어서 오늘안에 들어가겠나싶은데 줄이 진짜 빨리빨리 빠져요이렇게 많은 인원이 줄서있는데도 통솔도 잘해줘요진짜 육각형으로 본받을게 많은집갓심당,저녁에 방문,예약 없이 이용,30분 이내,203,Saturday,0.4335964598825432,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520215834622378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125232861784134,0.0,0.820856261835205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-09,망고가 진심이네요 기다린 보람이 있어요 한 여름은 아니어서 기다릴만 했어요,점심에 방문,예약 없이 이용,30분 이상,41,Saturday,0.4335964598825432,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-09,5월 9일 토요일 오전케잌이랑 시루줄은 생각보다 짧고빵집 대기줄은 길었음 오후는 잘 모르겠음 망고시루가 생각보다 딸기시루보다 인기가 없나 생각했는데 근데 개맛있음 빵집 2층에 망고빙수도 먹고갔는데 생망고 너무좋고 맛있네요,점심에 방문,정보없음,정보없음,123,Saturday,0.4335964598825432,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44858961750081244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38659261339305734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805799917064032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,2026-05-09,이미 N번차 방문이긴하지만 여전히 바쁘고 여전히 대기줄은 길고 또 여전히 그럴만하다고 생각하게 만드는대전 성심당 내일은 망고시루와 롤케익 사서 서울로,점심에 방문,예약 없이 이용,30분 이상,83,Saturday,-0.2562790577580529,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018106395546515,0.0,0.0,0.0,0.4321314272140254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-08,대전고향에 갈때마다 꼭 들러서 사오는 빵집입니다가성비좋고 너무 맛잇어요 성심당은 사랑입니다ㅎㅎ,저녁에 방문,예약 없이 이용,바로 입장,52,Friday,0.4335964598825432,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731298502487945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8194645658927507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-07,빵좋아하는 딸이 케이크 와빵을이렇게 많이 사왔어요,저녁에 방문,예약 없이 이용,10분 이내,27,Thursday,0.4335964598825432,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-07,평일 낮에 방문했는데도 성심당은 역시나 사람이 엄청 많네요 유명한 튀김소보로랑 맛있어 보이는 빵들을 잔뜩 사 왔습니다 기차역에 가보니 다들 약속이라도 한 듯 성심당 쇼핑백을 하나씩 들고 있는 모습이 너무 재밌고 신기했어요 ㅎㅎ 집에 와서 먹어보니 튀소는 역시 겉바속촉 진리입니다 다른 빵들도 다 너무 맛있어요 대전 방문 필수 코스로 완전 추천합니다,점심에 방문,정보없음,정보없음,194,Thursday,0.4335964598825432,,1,0.2723362581818526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655229414811604,0.29684985129691244,0.29684985129691244,0.0,0.0,0.0,0.2161384107718811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1734418351711313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647691499448644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228628857230742,0.0,0.0,0.0,0.0,0.14224510588226663,0.26131346887156,0.0,0.26131346887156,0.0,0.0,0.0,0.21940720464976976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723362581818526,0.0,0.0,0.0,0.29684985129691244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22844758817735988,0.0,0.0
5.0,2026-05-07,친구가 임산부라 빨리 입장 해서 좋았어요 5 할인도 해줬구요 명란 바게트 저번에 못사서 이번에 샀는데 넘 맛있어효 치아바타 되게 바삭해서 바게트 같고 완전 저렴쓰,점심에 방문,예약 없이 이용,바로 입장,90,Thursday,0.4335964598825432,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727708331113959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43112183041361835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43810755774197147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185346030001459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727708331113959
5.0,2026-05-06,역시는 역시 웨이팅 줄은 없었지만 평일인데도 붐비는 인파 많은 캐셔분으로 웨이팅 없이 빠르게 회전하는 회전율 방문 기준 구매한 빵 1위는 시나몬 메아리 새로 나온 듯한데 기존 보문산 메아리보다 더 취향저격 달달한 생크에 겉은 바삭 시나몬 맛에 안은 촉촉한 빵 굿굿,저녁에 방문,예약 없이 이용,바로 입장,147,Wednesday,0.4335964598825432,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515711782748186,0.0,0.0,0.0,0.0,0.3941692301119407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36161909042608326,0.29133775395194983,0.0,0.0,0.5966457974239326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865178697258644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-06,명성에 비해 가성비 넘치는 빵 가격에 놀랐고 대기줄에 비해 빠른 입장과 결제시스템에 만족 비록 평일 5시라는 시간대라 그렇겠지만 성심당 이름자체로도 관광명소가 된 터라 방문 가치는 있다고 생각됨,저녁에 방문,예약 없이 이용,10분 이내,108,Wednesday,0.4335964598825432,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278105125251251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956830708999451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320025960388819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139660753283136,0.0,0.0
5.0,2026-05-06,망고빵은 샌드위치 정거장 망고빵이 훨씬 더 맛있었습니다,점심에 방문,예약 없이 이용,10분 이내,30,Wednesday,0.4335964598825432,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2026-05-06,연휴 다음날 평일 점심때 방문했는데 웨이팅이 막 길진 않아서 좋았어요 근데 진짜 빵들이 가성비가 좋고 너무 맛있어요 갓심당,점심에 방문,예약 없이 이용,바로 입장,68,Wednesday,0.4335964598825432,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4030195055620711,0.0,0.2429143935397814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23052735368290755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35191354734824565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868942707880061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35678514186595794,0.0,0.0,0.35678514186595794,0.0,0.0,0.0,0.0,0.324203304015254,0.0,0.0,0.0,0.0,0.0,0.3036373427772348,0.0,0.0
5.0,2026-05-06,모찌식빵사러 왔다가말차튀소 사고 온김에 쿠폰써서 고구마빵 득템역시 식빵은 모찌식빵이 맛있어 뜯어먹음 꿀맛,점심에 방문,예약 없이 이용,10분 이내,58,Wednesday,0.4335964598825432,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
